,name,slug_club,displayName,slug_player,status.lastFiveSo5Appearances,status.lastFiveSo5AverageScore,status.lastFifteenSo5Appearances,status.lastFifteenSo5AverageScore,status.playingStatus,position,score,level_score,mins_played,yellow_card,was_fouled,error_lead_to_shot,double_double,triple_double,triple_triple,poss_lost_ctrl,duel_lost,duel_won,big_chance_created,adjusted_total_att_assist,accurate_pass,successful_final_third_passes,ontarget_scoring_att,won_contest,pen_area_entries,penalty_kick_missed,big_chance_missed,saves,saved_ibox,good_high_claim,punches,dive_save,dive_catch,cross_not_claimed,six_second_violation,gk_smother,accurate_keeper_sweeper,goals,accurate_long_balls,missed_pass,three_goals_conceded,clean_sheet_60,penalty_save,fouls,goals_conceded,won_tackle,blocked_cross,outfielder_block,poss_won,interception_won,effective_clearance,long_pass_own_to_opp_success,penalty_conceded,goal_assist,assist_penalty_won,red_card,last_man_tackle,error_lead_to_goal,clearance_off_line,own_goals
214,Club Atlético de Madrid,atletico-madrid-madrid,Jan Oblak,jan-oblak,5,46.64,15,39.22,starter,Goalkeeper,46.64,0.0,90.0,0.2,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,0.8,0.8,0.4,0.0,0.0,0.0,0.2,0.6,0.0,5.2,17.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Club Atlético de Madrid,atletico-madrid-madrid,Javier Serrano,javier-serrano-martinez,1,20.2,2,22.6,not_playing,Midfielder,4.04,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Club Atlético de Madrid,atletico-madrid-madrid,Joan Rojas,joan-rojas-castilla,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Club Atlético de Madrid,atletico-madrid-madrid,José María Giménez,jose-maria-gimenez-de-vargas,4,40.55,9,43.16666666666666,starter,Defender,32.44,0.0,63.0,0.4,0.0,0.2,0.2,0.0,0.0,5.4,2.0,2.2,0.0,0.0,19.8,1.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,0.0,0.2,0.0,0.4,0.4,0.4,0.0,0.2,2.4,0.4,3.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Club Atlético de Madrid,atletico-madrid-madrid,João Félix,joao-felix-sequeira,5,59.92,12,48.78333333333333,starter,Forward,59.92,0.0,54.4,0.0,2.6,0.0,0.0,0.0,0.0,9.0,3.4,4.6,0.6,0.6,13.6,6.6,0.4,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
219,Club Atlético de Madrid,atletico-madrid-madrid,Koke,jorge-resurreccion-merodio,3,45.63333333333333,12,47.10833333333333,starter,Midfielder,27.380000000000003,0.0,49.0,0.2,0.4,0.0,0.0,0.0,0.0,6.4,2.8,1.4,0.2,0.0,20.6,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.4,0.0,0.0,0.0,0.4,0.8,0.4,0.0,0.2,3.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
220,Club Atlético de Madrid,atletico-madrid-madrid,Luis Suárez,luis-alberto-suarez-diaz,4,37.225,13,46.0,substitute,Forward,29.779999999999994,0.0,35.0,0.2,0.8,0.0,0.0,0.0,0.0,3.4,2.4,1.0,0.0,0.4,6.6,1.6,0.6,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Club Atlético de Madrid,atletico-madrid-madrid,Manuel Lama,manuel-lama-maroto,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Club Atlético de Madrid,atletico-madrid-madrid,Marcos Llorente,marcos-llorente-moreno,5,44.96,11,48.44545454545454,starter,Midfielder,44.96,0.0,83.0,0.2,1.2,0.0,0.2,0.0,0.0,9.6,4.4,3.4,0.0,1.6,23.8,7.2,0.2,0.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.4,0.0,0.0,0.0,1.6,1.0,0.6,0.6,0.2,4.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Club Atlético de Madrid,atletico-madrid-madrid,Mario Hermoso,mario-hermoso-canseco,2,44.2,12,43.00833333333333,substitute,Defender,17.68,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.6,0.0,0.0,1.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Club Atlético de Madrid,atletico-madrid-madrid,Matheus Cunha,matheus-santos-carneiro-da-cunha,2,37.4,12,35.35833333333333,substitute,Forward,14.959999999999999,0.0,27.8,0.0,0.4,0.0,0.0,0.0,0.0,4.0,4.6,2.6,0.0,0.0,2.2,0.4,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Club Atlético de Madrid,atletico-madrid-madrid,Pablo Barrios,pablo-barrios-rivas,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Club Atlético de Madrid,atletico-madrid-madrid,Reinildo,reinildo-isnard-mandava,5,42.28,14,49.06428571428571,starter,Defender,42.28,0.0,87.6,0.4,0.0,0.0,0.4,0.0,0.0,11.8,4.6,3.8,0.0,0.4,28.0,4.2,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.6,0.0,0.4,0.0,1.4,1.0,0.6,0.6,0.8,5.8,1.8,2.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Club Atlético de Madrid,atletico-madrid-madrid,Renan Lodi,renan-augusto-lodi-dos-santos,3,61.03333333333333,10,46.35,substitute,Defender,36.62,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,2.0,0.2,0.4,7.0,2.6,0.4,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.4,0.0,0.4,0.0,0.4,0.0,0.2,0.2,0.0,1.4,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
228,Club Atlético de Madrid,atletico-madrid-madrid,Rodrigo De Paul,rodrigo-javier-de-paul,3,31.5,12,45.82499999999999,substitute,Midfielder,18.9,0.0,21.4,0.2,0.2,0.0,0.0,0.0,0.0,3.8,2.4,1.2,0.0,0.0,8.6,3.4,0.2,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.0,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Club Atlético de Madrid,atletico-madrid-madrid,Sergio Camus,sergio-camus-perojo,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Club Atlético de Madrid,atletico-madrid-madrid,Sergio Diez,sergio-diez-roldan,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Club Atlético de Madrid,atletico-madrid-madrid,Stefan Savić,stefan-savic-1991-01-08,5,49.86,8,47.3,starter,Defender,49.86,0.0,90.0,0.6,0.0,0.0,0.8,0.0,0.0,13.2,3.6,6.8,0.0,0.2,31.4,2.8,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.4,0.0,0.4,0.0,1.0,1.0,0.2,0.2,1.2,5.6,2.0,4.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Club Atlético de Madrid,atletico-madrid-madrid,Thomas Lemar,thomas-lemar,4,36.125,14,46.56428571428571,regular,Midfielder,28.9,0.0,40.6,0.0,0.4,0.0,0.2,0.0,0.0,5.2,2.6,2.2,0.2,0.4,13.2,4.0,0.0,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.2,1.0,0.4,0.0,0.0,2.0,0.8,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
233,Club Atlético de Madrid,atletico-madrid-madrid,Yannick Carrasco,yannick-ferreira-carrasco,2,34.6,11,48.23636363636364,substitute,Midfielder,13.84,0.0,21.6,0.0,0.4,0.2,0.0,0.0,0.0,5.4,1.6,1.0,0.0,0.2,4.8,0.6,0.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Club Atlético de Madrid,atletico-madrid-madrid,Ángel Correa,angel-martin-correa,5,52.17999999999999,14,49.85,starter,Forward,52.17999999999999,0.0,65.2,0.2,1.4,0.0,0.0,0.0,0.0,11.8,4.0,2.6,0.0,0.6,12.8,4.8,1.0,0.8,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Club Atlético de Madrid,atletico-madrid-madrid,Šime Vrsaljko,sime-vrsaljko,5,41.36,10,36.57,starter,Defender,41.36,0.0,62.2,0.2,0.0,0.0,0.6,0.0,0.0,13.8,4.6,6.4,0.0,0.0,17.6,4.2,0.0,0.4,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.0,0.0,0.4,0.0,1.2,0.2,2.2,0.2,0.0,3.2,2.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Cádiz CF,cadiz-cadiz,Alberto Perea,alberto-perea-correoso,3,29.43333333333333,9,41.0,substitute,Forward,17.66,0.0,8.6,0.0,0.8,0.0,0.0,0.0,0.0,3.2,1.0,1.4,0.0,0.2,5.0,2.8,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Cádiz CF,cadiz-cadiz,Alejo,ivan-alejo-peralta,4,39.3,9,39.31111111111111,regular,Midfielder,31.439999999999998,0.0,39.6,0.2,1.0,0.0,0.2,0.0,0.0,8.0,3.0,2.2,0.2,0.8,6.6,3.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.6,0.2,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
238,Cádiz CF,cadiz-cadiz,Alfonso Espino,luis-alfonso-espino-garcia,4,37.825,14,40.70714285714285,starter,Defender,30.26,0.0,72.0,0.2,0.0,0.0,0.0,0.0,0.0,17.0,4.6,3.6,0.0,0.6,19.2,3.8,0.0,0.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,0.0,0.4,0.0,1.4,0.6,1.0,0.2,0.0,4.4,0.8,1.4,2.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
239,Cádiz CF,cadiz-cadiz,Anthony Lozano,anthony-ruben-lozano-colon,4,34.65,11,40.82727272727273,starter,Forward,27.72,0.0,52.4,0.0,0.4,0.0,0.0,0.0,0.0,5.0,3.2,1.4,0.0,0.2,5.4,1.8,0.8,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Cádiz CF,cadiz-cadiz,Carlos Akapo,carlos-akapo-martinez,4,39.125,11,50.14545454545455,starter,Defender,31.3,0.0,63.6,0.0,0.0,0.0,0.2,0.0,0.0,11.0,2.4,4.8,0.0,0.2,20.2,4.4,0.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.0,0.2,0.0,1.0,0.8,0.4,0.0,0.0,3.4,0.6,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Cádiz CF,cadiz-cadiz,David Gil,david-gil-mohedano,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Cádiz CF,cadiz-cadiz,Fali Jiménez,rafael-jimenez-jarque,3,41.8,11,36.14545454545455,substitute,Defender,25.080000000000002,0.0,32.4,0.2,0.0,0.0,0.0,0.0,0.0,2.8,1.0,1.2,0.0,0.0,20.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.4,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.6,3.0,0.0,0.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Cádiz CF,cadiz-cadiz,Fede,federico-san-emeterio-diaz,3,42.19999999999999,8,39.35,starter,Midfielder,25.32,0.0,51.6,0.2,0.8,0.0,0.0,0.0,0.0,5.0,3.0,2.6,0.4,0.4,19.8,5.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.6,0.0,0.0,0.0,1.8,0.2,0.2,0.2,0.0,2.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Cádiz CF,cadiz-cadiz,Florin Andone,florin-andone,0,0.0,2,28.65,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Cádiz CF,cadiz-cadiz,Genar Fornés,genar-fornes-casasus,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Cádiz CF,cadiz-cadiz,Isaac Carcelén,isaac-carcelen-valencia,3,41.3,10,38.72,regular,Defender,24.78,0.0,42.2,0.2,0.0,0.0,0.2,0.0,0.0,8.6,2.8,2.4,0.0,0.0,13.8,3.6,0.4,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,0.0,0.2,0.0,0.8,0.4,1.0,0.2,0.2,3.8,1.4,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Cádiz CF,cadiz-cadiz,Iván Chapela,ivan-chapela-lopez,0,0.0,7,32.57142857142857,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Cádiz CF,cadiz-cadiz,Jens Jønsson,jens-jonsson,2,27.4,10,38.79,substitute,Midfielder,10.959999999999999,0.0,7.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.6,1.4,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Cádiz CF,cadiz-cadiz,Jeremías Ledesma,jeremias-ledesma,5,50.88,15,47.40666666666666,starter,Goalkeeper,50.88,0.0,90.0,0.6,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.2,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,9.2,12.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Cádiz CF,cadiz-cadiz,José Mari,jose-maria-martin-bejarano-serrano,1,23.8,1,23.8,not_playing,Midfielder,4.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Cádiz CF,cadiz-cadiz,Juan Cala,juan-torres-ruiz,1,22.5,9,37.27777777777778,not_playing,Defender,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Cádiz CF,cadiz-cadiz,Juan Flere,juan-flere-pizzuti,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Cádiz CF,cadiz-cadiz,Lucas Pérez,lucas-perez-martinez,5,36.76,14,43.04285714285714,starter,Forward,36.760000000000005,0.0,75.2,0.2,0.6,0.0,0.0,0.0,0.0,10.6,4.4,1.2,0.0,0.6,20.2,10.0,0.2,0.4,4.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Cádiz CF,cadiz-cadiz,Luis Hernández,luis-hernandez-rodriguez,4,39.9,14,50.31428571428571,starter,Defender,31.919999999999998,0.0,57.0,0.2,0.0,0.0,0.0,0.0,0.0,10.0,1.2,0.8,0.0,0.2,36.0,4.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.4,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,3.8,0.2,0.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Cádiz CF,cadiz-cadiz,Oussama Idrissi,oussama-idrissi,2,33.2,3,30.5,substitute,Forward,13.280000000000001,0.0,13.0,0.0,0.4,0.0,0.0,0.0,0.0,2.0,1.6,0.8,0.0,0.4,3.6,1.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Cádiz CF,cadiz-cadiz,Raúl Parra,raul-parra-artal,0,0.0,1,21.4,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Cádiz CF,cadiz-cadiz,Rubén Alcaraz,ruben-alcaraz-jimenez,5,54.96,13,46.79230769230769,starter,Midfielder,54.96,0.0,77.8,0.4,2.6,0.0,0.2,0.2,0.0,10.6,5.8,8.6,0.0,0.8,43.6,12.2,0.4,0.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.4,6.8,0.0,0.0,0.0,1.8,0.6,1.2,0.0,0.2,5.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Cádiz CF,cadiz-cadiz,Rubén Sobrino,ruben-sobrino-pozuelo,4,26.5,14,30.77142857142857,substitute,Forward,21.2,0.0,15.0,0.0,0.6,0.0,0.0,0.0,0.0,2.6,2.4,1.6,0.0,0.2,4.4,2.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Cádiz CF,cadiz-cadiz,Salvi,salvador-sanchez-ponce,4,39.125,9,37.44444444444444,starter,Midfielder,31.3,0.0,45.4,0.2,0.8,0.0,0.0,0.0,0.0,5.4,2.0,1.8,0.0,0.0,7.0,1.6,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.4,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Cádiz CF,cadiz-cadiz,Santiago Arzamendia,santiago-arzamendia-duarte,2,42.45,8,28.7625,substitute,Defender,16.98,0.0,27.0,0.4,0.0,0.0,0.0,0.0,0.0,6.2,1.0,2.2,0.0,0.2,7.6,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,0.0,0.2,0.0,0.4,0.2,0.8,0.0,0.2,2.8,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
